Date,BTC-USD,ETH-USD,SPY,AAPL,GLD,TLT,TSLA
2020-04-06,2463.1981,259.5515,254.9106,144.0435,124.3606,185.6892,115.3885
2020-04-07,2388.1918,271.3881,255.3883,142.3261,126.0706,184.2138,112.5454
2020-04-08,2446.2579,290.4443,255.9378,140.8622,124.775,184.5081,111.8915
2020-04-09,2335.029,258.0741,255.6375,145.5818,123.1758,185.4261,107.6452
2020-04-10,2339.6512,238.6768,263.937,142.8536,124.4171,186.5494,108.18
2020-04-13,2393.3674,269.6712,267.2768,140.9696,126.7088,185.6528,110.3645
2020-04-14,2365.6054,267.0193,269.8971,140.2556,127.0118,183.7133,113.0623
2020-04-15,2244.0253,259.3751,264.4367,137.2212,124.9668,184.3905,111.0902
2020-04-16,2168.5894,239.9668,263.8461,136.7944,124.6014,185.8056,114.1708
2020-04-17,2233.81,232.2145,259.1823,136.2633,122.8968,187.061,113.5265
2020-04-20,2065.0217,230.2985,255.6327,137.9003,123.672,187.7578,106.9459
2020-04-21,2030.7416,224.644,255.3249,137.4886,122.9339,189.1672,107.3488
2020-04-22,2003.3479,218.8512,257.6761,136.4172,123.6156,190.2188,103.8974
2020-04-23,2036.2278,226.1725,259.2248,131.9181,124.8163,192.2912,104.7982
2020-04-24,2155.8298,233.6588,258.6284,130.4246,124.6257,194.0564,102.2446
2020-04-27,2183.8396,249.979,258.3206,128.9038,126.4229,195.2005,96.6322
2020-04-28,2213.3094,233.7039,259.1658,126.4829,125.2902,195.8773,94.2251
2020-04-29,2105.0143,240.6768,262.525,126.3018,124.3599,196.2023,97.2543
2020-04-30,2065.4324,242.3538,261.171,126.3029,123.2153,194.4309,97.7837
2020-05-01,2188.6171,233.672,262.0892,131.1624,123.467,193.7105,96.4136
2020-05-04,2209.6527,222.5629,262.5168,132.2455,127.2225,190.8376,96.0649
2020-05-05,2226.0675,221.7257,260.9259,133.2215,127.7133,190.8134,97.4536
2020-05-06,2292.6518,217.762,261.6295,138.3122,127.2365,187.5609,96.1087
2020-05-07,2266.0144,221.9011,259.2385,136.6482,127.7859,185.4979,87.8314
2020-05-08,2353.1695,225.0255,258.0009,137.1788,127.8612,183.9106,90.5925
2020-05-11,2425.281,224.1408,260.7764,133.5529,127.6508,184.8835,92.5125
2020-05-12,2334.4126,208.1837,257.7339,134.1075,126.6889,182.6724,88.564
2020-05-13,2254.9239,196.6561,257.3374,136.1804,127.319,182.818,90.2174
2020-05-14,2302.0108,202.3678,255.1657,139.344,128.1658,183.3958,85.1875
2020-05-15,2291.6052,213.7171,253.77,138.6883,128.8309,180.7859,83.9768
2020-05-18,2359.9056,201.1434,252.9444,137.2313,128.287,181.9925,85.1888
2020-05-19,2532.4054,212.0583,246.836,137.6793,128.8455,182.0105,84.6555
2020-05-20,2539.071,214.892,249.0041,137.3817,130.7553,180.3917,83.423
2020-05-21,2569.5599,193.3765,246.7351,134.0676,132.0865,180.6157,86.0829
2020-05-22,2563.8183,174.266,251.063,134.6664,129.6654,181.1512,89.9803
2020-05-25,2546.68,176.8026,252.6298,136.3111,129.3248,180.2566,89.1913
2020-05-26,2554.8554,180.7456,251.6506,134.388,127.2165,180.3671,85.9312
2020-05-27,2517.9096,181.5152,248.4326,131.5549,127.3566,181.6282,81.7957
2020-05-28,2523.1702,179.3955,248.7271,128.6132,130.1735,184.6372,82.0311
2020-05-29,2565.0908,166.8622,249.4537,129.7648,127.8562,182.9597,80.6288
2020-06-01,2416.7677,157.2772,246.5119,130.0862,129.013,180.5753,77.1179
2020-06-02,2701.2693,154.7232,245.0691,127.3858,129.5657,181.3753,74.9103
2020-06-03,2722.6914,151.0958,242.5757,127.1572,130.8084,180.6002,73.6603
2020-06-04,2750.0611,145.4752,238.8707,126.6902,131.2218,182.6918,74.2881
2020-06-05,2691.1221,135.1386,241.5025,127.9532,130.8343,184.1155,77.3387
2020-06-08,2540.1125,136.5471,243.2611,125.8489,129.703,183.7282,78.4744
2020-06-09,2396.534,132.5228,243.9323,128.0162,131.6357,183.9933,79.4814
2020-06-10,2180.0957,128.3452,244.4286,127.3732,129.5544,182.9853,77.2474
2020-06-11,2123.5667,121.2172,242.7544,128.9592,127.9744,186.2775,78.8894
2020-06-12,1989.4603,130.1659,243.2668,125.674,127.325,187.863,81.1271
2020-06-15,1831.6701,114.4021,244.9347,120.1474,128.487,189.7211,80.1429
2020-06-16,1804.0911,110.7215,241.2991,119.9423,129.5038,188.2262,78.5335
2020-06-17,1844.3584,102.9227,247.9917,120.6968,129.5,188.9496,84.1841
2020-06-18,1781.509,105.7962,244.5403,114.5861,129.4551,188.4228,82.5793
2020-06-19,1890.6874,108.2245,243.4786,112.8993,126.3846,189.7189,85.1458
2020-06-22,1982.4598,112.846,240.1155,112.1802,126.1596,186.581,82.2637
2020-06-23,1971.6083,113.2691,242.0,112.7539,128.0522,185.6111,81.9307
2020-06-24,2027.7698,115.8267,241.5336,113.732,125.5067,185.8754,78.5446
2020-06-25,2042.0767,118.8171,240.6964,112.2567,125.3573,185.1088,76.939
2020-06-26,2061.6849,108.7799,237.255,109.319,124.9959,181.4279,78.7461
2020-06-29,1953.6142,111.5729,240.0008,110.1813,126.4041,179.3568,78.4481
2020-06-30,2272.4033,131.1241,238.3058,109.2908,127.0865,179.084,78.4496
2020-07-01,2371.9054,132.3182,241.177,110.9644,126.7142,178.8297,79.3082
2020-07-02,2441.0431,130.0915,244.6257,110.6867,127.9725,179.3259,76.0885
2020-07-03,2551.395,132.3605,241.7788,111.5248,129.0641,178.0978,75.4104
2020-07-06,2789.0716,134.8827,243.0307,109.3864,130.9801,178.022,78.7365
2020-07-07,2981.6595,135.4119,243.2354,107.9729,129.2959,177.8408,77.1966
2020-07-08,2864.6444,132.6212,245.605,111.5739,129.5613,179.4298,81.1506
2020-07-09,3046.4065,133.9526,248.34,111.4501,131.5981,178.3864,83.4586
2020-07-10,3022.2348,138.8897,249.1712,113.9773,131.212,178.8845,82.3862
2020-07-13,2997.9287,133.4159,249.1832,114.2223,131.8928,177.0496,83.4152
2020-07-14,3143.7621,137.3384,244.3825,111.6264,131.465,177.8726,83.39
2020-07-15,3476.4611,142.2609,239.6499,112.0542,130.3034,175.7462,85.1529
2020-07-16,3449.6681,143.9386,235.8658,112.3393,128.3904,176.9901,86.4766
2020-07-17,3462.7545,153.8216,237.4265,111.4222,128.8391,176.7281,85.674
2020-07-20,3237.7806,147.8468,239.2739,111.3525,128.3103,177.3601,84.051
2020-07-21,3327.1679,149.0223,237.8596,111.0593,131.2985,176.9127,86.121
2020-07-22,3378.2968,146.8253,239.3599,108.3185,130.226,177.257,86.1949
2020-07-23,3374.9563,144.6433,240.2975,105.7938,129.9608,180.2413,88.2122
2020-07-24,3078.7427,159.0563,239.0654,105.6658,130.4528,180.1469,89.3441
2020-07-27,3146.0286,161.0789,239.4238,105.0942,130.5516,181.1614,91.3144
2020-07-28,3187.8632,170.0495,243.6207,104.5741,131.2877,182.6821,92.7643
2020-07-29,3244.7148,186.7473,244.1553,105.0987,130.2858,184.0845,91.0609
2020-07-30,3112.3863,197.0619,249.4443,105.901,130.1994,184.3505,94.148
2020-07-31,2948.2362,189.3175,251.99,108.0471,128.5375,182.4146,93.1113
2020-08-03,2833.5711,193.3028,247.2612,111.9333,130.9696,182.7732,89.6202
2020-08-04,2656.7726,191.4219,248.5842,112.4426,130.5664,181.258,84.236
2020-08-05,2611.7756,184.1681,244.2223,113.0184,130.0401,182.8707,85.8066
2020-08-06,2714.5866,194.2459,245.1614,115.1842,129.6767,180.8369,86.8592
2020-08-07,2783.7282,210.5274,245.5916,116.1976,128.2758,179.6733,86.6883
2020-08-10,2939.6068,206.5056,246.3719,120.5861,128.8366,178.4772,85.9356
2020-08-11,3063.9319,212.6072,247.025,119.7274,129.1083,176.3843,89.1044
2020-08-12,3079.5551,215.9851,247.1225,119.0934,130.1766,177.5692,88.5172
2020-08-13,2897.2503,218.1231,251.7475,121.4644,130.6954,177.0357,89.2416
2020-08-14,2817.6489,212.8678,251.7377,128.6186,131.8669,177.4454,88.4861
2020-08-17,3023.0961,236.8505,250.4903,131.9225,133.2344,178.7803,91.8258
2020-08-18,3279.6391,260.5051,249.3648,131.9948,133.6443,178.1753,93.0112
2020-08-19,3048.0415,254.206,254.4864,132.4257,135.378,178.7595,91.5761
2020-08-20,2847.4837,254.2225,259.8281,134.2809,136.592,178.4814,91.0016
2020-08-21,3021.6082,249.0851,263.5185,134.8175,135.4572,179.552,87.9149
2020-08-24,3092.2571,244.8914,263.326,134.2853,134.5615,181.7154,91.8028
2020-08-25,2839.7661,233.0216,261.2956,135.3796,132.5347,180.8032,91.6952
2020-08-26,2811.4095,238.0047,261.1222,131.79,133.7132,179.6768,94.9613
2020-08-27,2662.5358,254.9113,259.5335,133.0615,134.3327,179.1116,98.6183
2020-08-28,2794.0696,249.8584,256.7102,131.6619,132.8752,178.378,94.608
2020-08-31,2797.4976,297.9269,260.4767,130.2597,132.2698,176.7355,91.9897
2020-09-01,2886.6312,287.7005,263.6981,123.4122,130.8001,175.8603,94.1814
2020-09-02,3217.2409,276.8448,262.5516,125.0467,133.6581,172.3799,93.2825
2020-09-03,3106.4249,303.5224,264.2248,123.2072,134.4108,173.0415,94.0482
2020-09-04,2944.4693,312.5751,265.2734,124.7579,134.3284,174.8699,91.6049
2020-09-07,2810.0108,328.9849,263.0544,119.5741,135.7285,175.776,91.4859
2020-09-08,2738.2894,328.6823,263.4411,120.2896,135.2156,177.0429,89.8522
2020-09-09,2814.1994,312.5838,260.6463,121.9505,134.3675,176.9196,90.4245
2020-09-10,2928.596,308.1751,263.2061,119.8062,135.58,175.7172,89.7127
2020-09-11,2966.3817,347.4886,262.6714,123.5639,135.378,174.122,90.2726
2020-09-14,2916.2711,351.7052,261.1384,122.0035,135.4348,172.5917,89.4669
2020-09-15,2773.0604,349.2151,263.1808,121.7802,137.9328,173.3365,87.8454
2020-09-16,2577.207,321.9031,266.6121,120.9368,137.2843,171.3432,83.0359
2020-09-17,2481.4295,336.8601,266.5069,123.0882,136.8728,169.9532,82.823
2020-09-18,2366.4163,333.2308,268.1383,120.1861,137.928,168.3288,81.8321
2020-09-21,2263.6514,344.6315,269.7677,119.8947,137.9968,166.9181,83.4723
2020-09-22,2364.3742,360.8004,268.8602,116.5906,137.7264,165.7001,85.8468
2020-09-23,2282.809,368.4272,268.7546,117.6112,135.5391,164.4326,85.8285
2020-09-24,2354.8112,349.6361,267.4308,119.4107,134.6148,163.7729,83.9611
2020-09-25,2265.1505,334.8453,265.1406,121.3244,133.6091,161.0405,83.7184
2020-09-28,2140.7278,370.4383,261.2395,124.4032,132.4049,159.5206,84.7866
2020-09-29,2060.1083,344.6932,263.9005,123.3191,131.725,159.2781,79.568
2020-09-30,2046.0956,316.2614,266.9704,125.2276,131.8332,159.7883,83.2906
2020-10-01,2141.6162,292.5214,269.6409,123.9028,133.1888,160.7214,82.6856
2020-10-02,2082.3481,276.9927,268.2653,122.7589,134.1298,161.6544,82.4708
2020-10-05,2209.0519,268.0854,267.3503,119.475,133.8758,162.1779,80.9111
2020-10-06,2113.3074,247.9165,269.1681,121.4082,133.134,162.3767,82.5171
2020-10-07,2104.3415,255.6295,269.5364,122.4777,135.0784,160.8851,81.203
2020-10-08,2071.5282,294.1668,264.8913,124.3083,133.9624,160.2665,82.2332
2020-10-09,2104.2377,298.2654,266.7352,128.859,134.5785,161.0076,83.2192
2020-10-12,1907.7882,309.941,266.3511,128.5943,134.9574,160.7594,85.3166
2020-10-13,2012.6671,296.383,267.3882,129.7127,135.7918,159.5846,82.2336
2020-10-14,2019.1369,300.8387,273.0115,136.7471,134.3067,160.775,78.7837
2020-10-15,2160.6099,305.6294,276.1855,140.4817,135.4509,161.1758,79.9599
2020-10-16,2195.2399,304.3287,280.2038,138.7598,136.7157,160.9054,81.1224
2020-10-19,2127.4978,311.251,275.8166,142.2447,134.0703,159.6367,81.6187
2020-10-20,2302.2278,322.811,275.3705,134.2753,134.9237,161.2545,83.9028
2020-10-21,2229.2342,369.3608,276.0087,132.4484,136.5007,162.5108,83.6536
2020-10-22,2186.2002,422.0234,273.7129,131.0197,137.3114,162.2215,81.5576
2020-10-23,2183.4949,392.6486,271.6163,135.8882,136.4401,165.9672,84.0617
2020-10-26,2168.1673,372.8974,272.0043,135.6771,137.1262,165.16,81.6317
2020-10-27,2139.1443,376.9405,272.6772,136.3419,136.1882,164.1404,83.4943
2020-10-28,2030.9757,372.1327,281.2444,133.6618,134.9777,164.9797,81.0906
2020-10-29,2064.4634,404.0391,280.1814,133.5736,136.1536,163.9326,79.6953
2020-10-30,2265.8523,419.2205,281.1234,134.485,135.5627,165.3018,81.4852
2020-11-02,2253.2601,426.8729,276.7206,131.7841,136.875,166.5205,80.9019
2020-11-03,2312.3102,427.3635,273.5332,134.2847,138.0153,166.287,84.9754
2020-11-04,2344.6077,418.0487,277.2489,135.6365,138.9497,167.6753,87.22
2020-11-05,2313.7437,391.2797,274.5694,136.856,139.4657,166.4128,88.5356
2020-11-06,2288.7974,390.3733,269.5627,135.5736,139.8744,165.1149,83.978
2020-11-09,2235.9197,410.9472,264.9,134.4985,142.911,162.5812,82.5657
2020-11-10,2252.847,394.562,266.019,132.4685,143.9683,159.613,86.1009
2020-11-11,2129.0357,407.3611,265.7988,130.8982,146.0844,161.128,86.3834
2020-11-12,2097.1247,435.1146,269.7695,128.9229,147.0582,162.9056,88.1566
2020-11-13,2107.1668,462.1049,272.2872,128.3425,147.7616,162.1407,84.8046
2020-11-16,2008.7799,447.5991,265.7082,130.2951,146.7785,162.154,82.1046
2020-11-17,2086.7251,482.6638,271.1058,128.545,147.5016,161.7259,86.9505
2020-11-18,2187.6023,528.5007,271.1552,128.672,150.4647,160.3869,83.5901
2020-11-19,2045.9619,575.5589,265.6695,129.0276,150.5255,159.5313,84.2257
2020-11-20,2127.9396,606.4951,268.5264,130.0705,153.3234,161.5313,76.5422
2020-11-23,2155.2918,609.1066,273.6144,132.3689,150.3535,159.3859,76.6256
2020-11-24,2146.9306,605.6146,269.9175,134.3565,148.2365,158.7323,75.4282
2020-11-25,2199.7531,657.3513,266.3482,137.9646,150.594,160.4055,74.2798
2020-11-26,2250.628,685.1419,273.6412,137.9399,151.3254,158.7,73.7959
2020-11-27,2350.2389,643.5699,271.2041,136.5931,150.4082,158.2451,74.4063
2020-11-30,2401.0588,631.0896,277.2979,136.3548,149.464,159.5792,76.6623
2020-12-01,2404.4374,639.7263,279.7865,137.0933,151.4795,159.8712,72.9592
2020-12-02,2258.936,661.1398,283.7527,133.4822,151.6694,161.0874,73.3206
2020-12-03,2221.3046,731.9779,280.7827,131.8732,153.6749,160.3529,69.1704
2020-12-04,2098.0808,755.4031,280.9967,127.2523,155.5025,159.5339,69.9576
2020-12-07,2176.6312,767.8747,277.3619,124.8862,155.1594,158.3441,67.6712
2020-12-08,2104.9391,802.6492,281.6578,122.6093,156.9755,159.2346,68.7193
2020-12-09,1978.081,828.2419,272.1712,123.3205,156.035,158.0196,70.5488
2020-12-10,1873.1559,808.1151,270.7347,123.6416,155.1272,158.3273,69.5106
2020-12-11,2019.2763,776.585,274.2437,124.5783,156.185,157.4406,68.6137
2020-12-14,2060.0115,743.3978,276.1053,127.3345,156.4935,158.4812,70.893
2020-12-15,2051.5044,738.2211,278.8829,130.4886,154.3703,157.9651,72.2943
2020-12-16,2167.861,825.0711,282.176,134.0769,155.229,156.1166,71.997
2020-12-17,2176.9722,920.8749,281.9383,134.4659,154.6284,156.1836,70.6233
2020-12-18,2372.2381,1018.3069,280.645,134.9468,157.414,158.4144,73.2969
2020-12-21,2325.6652,954.7611,283.0465,134.5762,159.2985,159.7614,78.6454
2020-12-22,2284.4391,896.8956,276.0748,134.3799,157.9729,158.5119,75.409
2020-12-23,2216.9316,850.6203,277.3137,129.6732,155.9714,161.8855,75.5133
2020-12-24,2208.5061,786.4999,274.4224,131.153,155.6997,159.5681,76.1683
2020-12-25,2191.7778,738.2168,276.375,130.6416,156.4259,159.0984,77.8989
2020-12-28,2231.3124,738.9107,269.9609,130.9354,155.3907,160.5181,78.3532
2020-12-29,2366.7839,697.9706,272.194,131.9635,157.0821,157.8982,78.3274
2020-12-30,2528.1413,709.6793,279.3638,132.6614,158.0201,158.4921,75.7189
2020-12-31,2645.3696,742.1637,285.2744,131.1109,158.828,158.6567,77.5612
2021-01-01,2759.0791,789.2901,287.0622,131.909,159.6606,158.9032,77.0615
2021-01-04,2816.3776,787.2846,282.4405,130.9247,157.9261,158.9285,77.8638
2021-01-05,2859.0004,847.0715,283.1691,128.2246,157.2465,156.9349,79.2352
2021-01-06,2958.9788,894.7059,280.7074,125.4195,158.9386,156.0012,76.7257
2021-01-07,3092.2688,927.1967,272.9466,126.9134,158.4371,154.8119,77.5601
2021-01-08,3160.9512,899.8179,271.325,124.441,159.1509,157.066,77.4257
2021-01-11,3522.4573,1000.8028,269.4465,120.3509,157.8776,156.3377,78.2448
2021-01-12,3680.0969,1116.4759,268.1091,120.1232,157.1075,155.1449,81.218
2021-01-13,3718.2365,1064.6724,266.3394,117.2815,153.5388,154.073,84.2698
2021-01-14,3518.7799,1040.0977,272.7463,115.0959,153.8635,153.0256,84.8376
2021-01-15,3722.6621,1191.801,276.4275,111.4599,151.9784,154.5837,85.0129
2021-01-18,3449.6237,1203.3362,273.7481,108.2005,151.3359,154.5546,86.6653
2021-01-19,3304.7597,1170.7441,275.0281,108.9192,151.7056,154.7284,87.5721
2021-01-20,3220.2048,1178.7635,270.1873,109.9087,151.9252,156.0717,94.863
2021-01-21,3212.7059,1213.1819,268.8598,106.9513,152.7607,157.2201,94.0153
2021-01-22,3340.4321,1174.4656,267.9645,107.601,150.6393,157.4496,91.8582
2021-01-25,3289.8979,1133.6141,269.284,106.7203,149.681,157.5349,101.122
2021-01-26,3483.1429,1117.389,273.5372,107.8339,150.4899,157.8836,97.1894
2021-01-27,3549.2455,1097.5573,273.4524,110.1059,150.1539,157.1365,97.3279
2021-01-28,3753.8113,1215.6791,271.4925,109.3838,149.6637,158.6401,99.7433
2021-01-29,3540.7205,1204.4907,270.1679,106.7375,149.8478,155.9785,97.6012
2021-02-01,3370.6961,1218.3589,271.3061,104.6849,148.2221,154.4395,92.6509
2021-02-02,3443.1775,1348.0676,279.9387,104.5699,146.9465,155.332,88.2598
2021-02-03,3265.9263,1301.6887,281.7508,106.3173,147.6544,156.313,82.5442
2021-02-04,3131.5454,1204.1076,289.9441,106.2042,147.0612,156.309,81.3958
2021-02-05,3328.0337,1100.0984,291.82,109.1734,146.0033,155.8399,80.7002
2021-02-08,3280.8222,1045.11,289.9717,111.2428,146.0298,156.2596,77.9992
2021-02-09,3262.7812,1021.2863,287.8885,112.6944,145.1736,154.158,77.0267
2021-02-10,3063.2514,1088.1795,288.8537,112.373,145.2019,153.4178,81.3523
2021-02-11,2909.7267,1081.8532,283.1961,111.95,146.2202,151.7803,79.1454
2021-02-12,2969.785,1013.1018,281.2242,111.8209,145.6357,150.7391,78.1415
2021-02-15,3048.6304,1040.0544,279.404,109.3547,146.6606,149.0718,79.6535
2021-02-16,3177.2367,1099.7948,281.9211,109.7151,148.2336,150.2994,78.4998
2021-02-17,3122.0571,1128.4022,284.4771,109.8253,149.8016,151.6733,79.6925
2021-02-18,3135.8481,1184.5731,282.2109,109.4406,152.5669,150.9305,78.301
2021-02-19,3162.2613,1156.4073,278.9684,109.4822,153.1532,151.5208,79.6856
2021-02-22,3002.6075,1064.1401,276.4228,114.982,151.2483,152.4676,77.6217
2021-02-23,2975.8908,1096.2604,272.1334,115.1639,151.0458,152.9624,80.7753
2021-02-24,3107.5079,1144.5249,268.0989,116.8449,146.5732,152.969,83.4737
2021-02-25,3166.2515,1159.008,269.1908,118.3548,145.042,155.7013,80.3502
2021-02-26,3099.5539,1167.8662,268.4029,121.0617,146.1534,156.8171,79.3794
2021-03-01,3144.8189,1075.9611,269.156,121.8482,147.532,156.5265,83.471
2021-03-02,3289.5918,1186.8931,267.6816,122.7281,145.9312,156.4619,82.3053
2021-03-03,3349.6178,1308.6408,263.388,119.2424,147.1089,155.4896,78.1444
2021-03-04,3334.0052,1238.2751,260.8602,116.4926,146.9723,153.061,82.1284
2021-03-05,2975.0769,1131.3752,258.5938,115.0631,145.6996,151.5904,81.4583
2021-03-08,2874.5841,1187.0844,258.5169,118.2119,144.9046,151.7511,80.6099
2021-03-09,2703.9748,1309.354,253.2421,118.372,147.1085,150.6965,83.3991
2021-03-10,2647.6954,1327.5453,256.1354,119.481,146.9554,149.7062,80.9969
2021-03-11,2732.2453,1277.6514,256.4415,122.4253,147.0518,147.747,81.3212
2021-03-12,2774.8724,1306.7854,257.3821,122.3882,146.6216,148.0308,81.8757
2021-03-15,2564.5986,1243.678,254.0302,126.6506,146.4136,148.2485,80.2912
2021-03-16,2456.7618,1234.5942,254.7859,126.1885,148.517,149.2983,77.8111
2021-03-17,2424.1437,1300.9982,256.3784,125.7698,148.6785,149.509,79.8103
2021-03-18,2553.9189,1166.156,254.1358,126.124,149.138,148.7107,81.2849
2021-03-19,2438.9911,1155.3155,254.6887,127.9271,151.7114,148.7787,83.9675
2021-03-22,2607.0954,1156.8715,256.5807,123.6327,154.0677,147.4813,82.4485
2021-03-23,2594.2809,1138.1694,250.4777,123.7575,154.352,145.0658,84.0771
2021-03-24,2822.9378,1241.8113,255.5029,123.9526,154.4305,143.5568,88.5594
2021-03-25,2734.8964,1325.277,253.4401,123.2933,154.7799,144.3851,92.8061
2021-03-26,2827.3191,1430.424,256.957,121.4645,157.6309,144.9898,93.6194
2021-03-29,2672.771,1432.6408,259.1638,124.9737,155.6543,145.0562,87.3986
2021-03-30,2789.0252,1364.8728,253.1161,123.1409,155.384,143.0496,85.7913
2021-03-31,2711.9649,1321.594,254.8997,121.7601,152.1713,142.8944,91.0323
2021-04-01,2601.0447,1324.0746,248.9859,123.6231,149.7941,143.9963,90.0306
2021-04-02,2680.8374,1442.7978,245.7689,122.8258,151.0942,143.2605,88.3783
2021-04-05,2741.0772,1436.7641,249.8363,123.7246,151.3047,140.8617,88.8381
2021-04-06,2808.5629,1444.7139,253.0641,121.6928,152.5795,141.9038,87.3785
2021-04-07,2689.1499,1377.2745,255.6728,122.3329,150.123,142.4452,84.7456
2021-04-08,2928.854,1341.5636,252.3899,123.6753,150.4651,141.8692,84.917
2021-04-09,2969.4694,1317.4954,252.0731,126.0671,150.5312,140.8632,86.6133
2021-04-12,3030.7397,1285.2419,251.0512,125.5064,148.8571,141.4157,89.0478
2021-04-13,2951.1416,1184.4405,252.4478,126.5544,149.3841,139.7529,91.2785
2021-04-14,2788.7324,1171.1617,257.7955,129.5765,148.3405,139.2643,94.0355
2021-04-15,2972.3183,1148.0107,261.1245,130.5453,149.7355,136.127,96.4231
2021-04-16,3126.7443,1185.0656,263.9637,129.3661,150.9794,136.3115,97.7924
2021-04-19,3180.3447,1260.2954,257.8932,130.9439,152.0779,136.7055,96.2436
2021-04-20,3142.826,1197.9285,250.0599,130.5345,154.1117,136.4381,98.457
2021-04-21,3180.3492,1197.9508,248.8926,130.8054,152.1903,137.2608,99.9739
2021-04-22,3171.0159,1193.3454,246.3679,133.17,150.9611,136.7737,103.8519
2021-04-23,3279.3317,1190.7186,249.8794,136.1838,151.45,137.0648,106.4623
2021-04-26,3466.7196,1203.5273,246.6465,134.9129,150.8094,137.4978,107.6191
2021-04-27,3453.6307,1280.0151,249.136,134.505,149.2674,138.5187,104.3062
2021-04-28,3469.1121,1215.6995,246.0575,135.0299,148.581,137.4176,105.598
2021-04-29,3495.6835,1124.0392,243.9746,135.1643,147.4486,136.6027,107.0543
2021-04-30,3503.5508,1074.562,249.1061,138.7898,147.5548,138.2408,112.0006
2021-05-03,3428.3268,1032.4276,251.8714,144.5445,149.8169,136.5046,111.5999
2021-05-04,3356.4106,1016.9611,254.8996,141.7668,148.2543,136.4353,113.428
2021-05-05,3489.4448,971.6636,252.9492,142.2586,148.1251,137.0171,112.1987
2021-05-06,3377.2683,899.9848,255.7199,137.8222,148.0559,138.0155,112.0141
2021-05-07,3427.8809,847.6929,252.721,137.4136,149.3742,138.1281,112.5702
2021-05-10,3424.5538,912.3245,258.1922,133.6993,148.9209,138.4809,111.6411
2021-05-11,3242.3286,887.2955,254.1335,137.3618,152.6169,139.6665,106.7768
2021-05-12,3576.1617,856.634,256.5106,133.1383,152.998,138.3554,103.9255
2021-05-13,3741.4442,810.4666,254.9318,135.8731,150.8763,137.4284,105.5096
2021-05-14,3741.4685,721.6194,260.2787,133.2455,148.8805,135.0601,110.7314
2021-05-17,3713.4602,704.7088,257.5813,131.1562,149.779,134.5543,115.7493
2021-05-18,3555.1838,668.8716,258.5821,129.84,151.6018,133.3637,124.0574
2021-05-19,3516.106,664.2099,260.4541,126.2694,149.5845,132.1924,132.4959
2021-05-20,3500.1859,617.9954,259.4122,126.6399,150.7077,134.4257,134.6737
2021-05-21,3591.5179,656.9766,262.4983,129.694,150.5732,134.158,139.2302
2021-05-24,3644.4025,632.7938,263.4066,133.3873,149.2117,131.3326,141.0888
2021-05-25,3505.965,616.1007,267.3845,133.5408,149.602,130.2968,135.2709
2021-05-26,3441.7143,626.547,259.9261,134.9035,152.4811,131.4498,130.4554
2021-05-27,3634.6276,704.1631,261.3779,136.1392,153.0994,131.9117,126.7715
2021-05-28,3728.0355,730.5882,255.8372,137.2948,154.2774,132.139,123.4112
2021-05-31,3877.8294,719.5998,253.7999,137.5139,151.2761,133.0664,127.1519
2021-06-01,3808.4751,678.7142,255.825,137.8659,152.8745,133.9394,123.9134
2021-06-02,3992.7918,676.3891,259.1748,143.7606,151.4081,136.1775,115.5993
2021-06-03,3956.6505,697.001,259.6514,143.7636,151.7597,137.0444,120.0299
2021-06-04,3952.4758,683.5276,259.7956,146.103,149.9812,137.5671,122.9431
2021-06-07,3920.1209,706.9817,255.7004,145.7825,155.4981,138.3986,128.3455
2021-06-08,3788.9518,815.4882,259.8033,145.3259,156.4897,138.8878,128.9021
2021-06-09,3839.1865,812.691,260.8815,145.9536,155.8915,139.7435,133.4383
2021-06-10,3892.5716,804.305,261.4052,148.7499,153.1728,139.7583,135.0496
2021-06-11,3854.3437,864.9146,258.1673,148.0718,154.6801,140.1654,134.5261
2021-06-14,3926.227,902.5075,255.3769,145.5804,158.4901,140.9026,132.2849
2021-06-15,3808.5783,822.5255,256.8738,144.8872,157.4343,143.1168,127.6716
2021-06-16,4065.4842,877.8195,264.6179,141.0319,157.8086,142.588,131.443
2021-06-17,4074.1902,905.8762,264.8412,143.9116,155.6326,143.1554,126.4303
2021-06-18,3890.4619,955.4987,267.0144,143.8843,156.4867,142.3419,125.2236
2021-06-21,3938.7449,886.1302,265.759,145.5258,154.745,142.3263,123.2975
2021-06-22,3929.5507,883.8752,262.0977,146.2677,157.6794,140.8478,122.993
2021-06-23,3885.1558,908.3277,267.2969,143.5182,155.9034,140.2845,117.0406
2021-06-24,4234.3211,839.3241,270.6884,145.7116,155.4329,139.2818,116.1483
2021-06-25,3904.2654,788.623,277.6676,142.5454,154.6256,137.6113,114.5985
2021-06-28,4217.2708,763.8133,278.768,145.4787,153.6364,136.8202,115.2365
2021-06-29,4289.5331,864.1417,278.476,142.0644,153.1422,135.5854,114.3771
2021-06-30,4193.8387,798.1905,275.3472,146.7251,153.0522,134.1514,116.3597
2021-07-01,4622.8779,813.5233,277.1241,152.0856,153.6913,135.29,121.8175
2021-07-02,4936.3201,778.5711,274.3034,148.7177,154.0137,135.5481,115.1747
2021-07-05,4961.1667,774.973,272.6642,145.5204,155.1442,134.883,122.2381
2021-07-06,4933.5256,726.6924,274.2573,146.5706,152.8074,135.6123,127.8793
